CAL,CNC,GR,HRD,HRM,PE,ZDEN,DTC,DTS
15.1386,-999,42.8493,0.5701,4.8855,-999,-999,132.4098,327.7296
16.1742,-999,42.1953,0.4743,3.5118,-999,-999,134.8116,345.0157
17.4293,-999,43.0313,0.4201,3.119,-999,-999,136.2574,359.5218
17.1413,-999,46.9416,0.3673,2.553,-999,-999,136.5031,368.2629
15.9116,-999,45.5056,0.3903,2.8579,-999,-999,135.4804,369.7674
15.9191,-999,43.9597,0.5304,5.4876,-999,-999,133.6927,363.639
16.5782,-999,44.7146,0.7682,11.3701,-999,-999,132.2099,352.8865
18.2829,-999,45.5825,0.8557,8.2132,-999,-999,131.5148,343.9273
18.9269,-999,47.2101,0.8852,8.833,-999,-999,131.1879,339.7176
18.4511,-999,43.3749,0.9117,7.9971,-999,-999,130.9225,337.7343
18.5123,-999,45.0309,0.8991,7.7935,-999,-999,130.6038,336.1258
19.3616,-999,48.1415,0.8792,7.5775,-999,-999,130.0683,334.1998
19.5202,-999,48.7923,0.8835,8.5414,-999,-999,129.3669,330.9492
19.4656,-999,49.5343,0.8848,8.2833,-999,-999,128.8736,326.6696
19.1222,-999,48.9278,0.8784,5.9717,-999,-999,129.0459,323.6467
18.8853,-999,48.8938,0.9658,9.9933,-999,-999,129.0963,324.7054
17.2575,-999,49.2435,0.977,14.3682,-999,-999,128.3292,325.0333
18.1972,-999,47.583,0.9849,17.8582,-999,-999,127.1746,320.3579
19.4746,-999,45.1319,0.9824,21.7452,-999,-999,126.5582,313.2845
19.1317,-999,46.3808,0.9632,22.9704,-999,-999,126.3772,309.5001
18.6132,-999,49.6131,0.9319,23.0874,-999,-999,126.0609,308.3968
19.4474,-999,48.2033,0.9451,18.5225,-999,-999,125.8486,306.4548
18.5757,-999,47.2338,0.9591,14.8365,-999,-999,125.4955,305.1512
19.3489,-999,48.0808,1.0063,10.6158,-999,-999,124.6734,302.9927
19.8452,-999,43.8809,1.0719,9.9698,-999,-999,123.9247,297.9392
19.6586,-999,40.0757,1.0281,11.661,-999,-999,123.5019,293.3176
19.462,-999,40.7507,0.9949,13.2535,-999,-999,123.6648,290.6862
19.8462,-999,45.7755,0.9983,14.9659,-999,-999,124.5619,291.6628
19.2,-999,44.9299,1.0996,12.2836,-999,-999,126.0823,297.1683
18.4823,-999,45.0895,1.1967,10.1601,-999,-999,127.7988,306.5038
17.3909,-999,45.3517,1.2776,8.4651,-999,-999,128.8598,317.0497
16.8351,-999,45.2243,1.3425,6.8826,-999,-999,128.7782,323.5697
17.3042,-999,50.7448,1.368,5.2878,-999,-999,127.8677,323.0929
17.9484,-999,51.5197,1.3848,4.63,-999,-999,126.8778,317.5372
18.7738,-999,47.1807,1.4047,4.8867,-999,-999,126.0869,311.4763
19.4336,-999,49.36,1.3967,5.4723,-999,-999,125.4125,306.6246
18.9698,-999,51.5512,1.3673,6.1698,-999,-999,124.9929,302.4758
16.3387,-999,50.3481,1.3434,6.9538,-999,-999,124.8807,299.8868
14.8755,-999,52.344,1.3577,7.0913,-999,-999,125.063,299.1868
13.1499,-999,52.5734,1.4413,5.7689,-999,-999,125.504,300.2994
11.982,-999,51.0372,1.4991,4.5841,-999,-999,126.2071,303.0065
11.9457,-999,52.0162,1.4853,4.5494,-999,-999,126.9907,307.3239
11.9299,-999,53.2471,1.4721,5.034,-999,-999,127.5398,312.1321
11.8787,-999,52.1679,1.5028,5.9599,-999,-999,127.8357,315.5024
11.9221,-999,50.0653,1.5802,6.0225,-999,-999,127.9335,317.3183
11.9814,-999,52.2919,1.6014,5.2469,-999,-999,127.9013,317.9203
12.1388,-999,55.8514,1.6715,4.6567,-999,-999,127.7837,317.7258
12.7387,-999,58.3476,1.793,4.0281,-999,-999,127.6193,317.0082
12.4305,-999,57.2516,1.8018,3.9784,-999,-999,127.5049,316.0013
12.3088,-999,56.0783,1.8288,3.5977,-999,-999,127.4837,315.2986
12.2445,-999,55.5863,1.8516,3.5397,-999,-999,127.5334,315.1672
12.2426,-999,56.2094,1.8519,3.683,-999,-999,127.6433,315.4698
12.2453,-999,55.705,1.7987,3.6518,-999,-999,127.8183,316.1396
12.4105,-999,53.2252,1.8201,3.2536,-999,-999,128.0212,317.2084
12.6599,-999,52.5833,1.8415,2.9404,-999,-999,128.2427,318.4482
12.6545,-999,55.1551,1.8658,2.7312,-999,-999,128.5249,319.7993
12.6068,-999,56.3955,1.9893,2.6954,-999,-999,128.9346,321.517
12.8271,-999,57.6191,2.0411,2.8707,-999,-999,129.3332,324.0162
13.6032,-999,59.1384,2.0424,3.1114,-999,-999,129.4753,326.4543
13.351,-999,59.7116,2.0727,2.9812,-999,-999,129.3797,327.327
12.5435,-999,61.1989,2.096,2.8395,-999,-999,129.1192,326.7482
12.431,-999,61.9177,2.1038,2.7638,-999,-999,128.8843,325.1606
12.4709,-999,57.2782,2.1004,2.719,-999,-999,128.4641,323.7332
12.7058,-999,55.0126,2.0975,2.6835,-999,-999,127.6031,321.1801
12.6799,-999,55.0743,2.0974,2.655,-999,-999,126.4578,315.927
12.8139,-999,53.0966,2.0988,2.6253,-999,-999,125.4399,308.9045
12.9109,-999,52.8951,2.0931,2.5311,-999,-999,125.1112,302.6374
12.9836,-999,58.3056,1.9722,3.2927,-999,-999,125.7329,300.5922
12.9047,-999,62.0985,1.9473,3.199,-999,-999,127.0801,304.3899
13.0071,-999,58.5964,2.0026,2.702,-999,-999,128.6042,312.6378
13.4382,-999,56.3026,2.0351,2.7692,-999,-999,129.7952,321.9672
15.4152,-999,54.728,2.0693,2.9077,-999,-999,130.3756,329.2467
17.6559,-999,52.3227,2.0751,2.9952,-999,-999,130.3408,332.7971
18.144,-999,56.8341,2.0608,3.0595,-999,-999,129.7788,332.6007
15.4451,-999,58.4412,2.1324,3.2079,-999,-999,129.0124,329.1877
14.8168,-999,58.6653,2.2374,3.2698,-999,-999,128.4928,324.515
14.7693,-999,61.8382,2.1126,2.9755,-999,-999,128.2791,321.3398
13.9005,-999,61.4183,1.9362,2.4711,-999,-999,128.2231,320.0308
13.7129,-999,60.7018,1.9452,2.478,-999,-999,128.1654,319.6897
13.6785,-999,58.5971,1.9451,2.7178,-999,-999,128.0589,319.3394
13.7398,-999,59.9836,1.9347,2.7893,-999,-999,127.9271,318.6899
13.8476,-999,59.0577,1.9738,2.7729,-999,-999,127.8947,317.8816
14.3176,-999,56.8005,2.0726,2.4041,-999,-999,128.0862,317.6765
13.9857,-999,57.5364,2.1121,2.2155,-999,-999,128.5215,318.8386
13.6452,-999,60.1187,2.1132,2.2941,-999,-999,129.076,321.4924
13.4979,-999,60.167,1.9825,2.1269,-999,-999,129.6038,324.8753
13.4607,-999,54.4285,1.9102,1.8909,-999,-999,130.0647,328.0937
13.466,-999,52.587,1.9552,1.8805,-999,-999,130.4494,330.8968
13.476,-999,54.8434,1.9679,1.8979,-999,-999,130.4176,333.2477
13.5057,-999,55.5051,1.9621,1.883,-999,-999,129.8694,333.0654
13.4159,-999,59.2825,1.962,1.7973,-999,-999,129.1025,329.7344
13.416,-999,62.1837,1.9449,1.7255,-999,-999,128.7045,325.0601
13.3989,-999,61.3326,1.9066,1.7047,-999,-999,128.8918,322.6198
13.3796,-999,59.8175,1.8986,1.6949,-999,-999,129.432,323.7516
13.4259,-999,57.2728,1.8504,1.7238,-999,-999,129.9005,327.046
13.4742,-999,55.1587,1.8165,1.7238,-999,-999,129.9616,329.911
13.5034,-999,57.6029,1.8228,1.6805,-999,-999,129.7296,330.2891
13.494,-999,57.0156,1.8238,1.6566,-999,-999,129.5266,328.8782
13.501,-999,54.4585,1.7891,1.6465,-999,-999,129.3747,327.6401
13.5621,-999,51.6763,1.6851,1.6416,-999,-999,129.2079,326.7129
13.6664,-999,50.6861,1.669,1.592,-999,-999,129.2014,325.6947
13.7336,-999,55.6204,1.7396,1.5474,-999,-999,129.3331,325.6512
13.7325,-999,61.2913,1.7985,1.573,-999,-999,129.4239,326.4547
13.7345,-999,58.0983,1.8152,1.6197,-999,-999,129.3256,327.0128
13.7587,-999,56.7917,1.7669,1.6482,-999,-999,129.2072,326.4141
13.7677,-999,59.2259,1.7384,1.6322,-999,-999,129.1583,325.692
13.824,-999,61.2416,1.7541,1.5894,-999,-999,129.0176,325.3952
13.9142,-999,57.8787,1.7352,1.5847,-999,-999,128.6263,324.5444
13.9391,-999,56.4022,1.7245,1.5581,-999,-999,128.1985,322.1582
13.9197,-999,60.3032,1.7253,1.5449,-999,-999,127.887,319.546
13.9631,-999,59.7042,1.7315,1.5421,-999,-999,127.7152,317.639
13.8291,-999,58.6285,1.7291,1.5443,-999,-999,127.6355,316.5865
13.8027,-999,61.1153,1.7217,1.5482,-999,-999,127.6074,316.0983
13.8018,-999,62.7381,1.715,1.5478,-999,-999,127.6884,315.9232
13.7925,-999,59.5353,1.686,1.4926,-999,-999,127.8641,316.4151
14.0556,-999,59.0433,1.6668,1.4224,-999,-999,128.2108,317.4835
14.2501,-999,60.8751,1.6778,1.3985,-999,-999,128.7979,319.5965
13.9127,-999,61.5528,1.682,1.3907,-999,-999,129.4828,323.1778
13.9196,-999,59.6672,1.7015,1.373,-999,-999,129.9169,327.355
13.9698,-999,59.78,1.6873,1.3918,-999,-999,129.9715,330.0087
13.987,-999,62.9155,1.6548,1.4141,-999,-999,129.7094,330.3495
14.0005,-999,60.6325,1.6587,1.4122,-999,-999,129.2932,328.7578
13.9689,-999,60.3263,1.6616,1.4166,-999,-999,128.9049,326.2232
14.4921,-999,63.3316,1.649,1.3986,-999,-999,128.6139,323.8592
14.7974,-999,64.3057,1.6597,1.3915,-999,-999,128.6424,322.0755
14.3648,-999,66.4153,1.6706,1.4005,-999,-999,129.0127,322.2379
14.6575,-999,63.191,1.673,1.404,-999,-999,129.6274,324.4888
15.2758,-999,58.4128,1.673,1.4041,-999,-999,130.2422,328.2293
15.4623,-999,58.2353,1.667,1.4486,-999,-999,130.5545,331.9784
16.3123,-999,61.2693,1.6607,1.477,-999,-999,130.434,333.8879
16.3827,-999,61.8588,1.6573,1.4782,-999,-999,129.9015,333.1651
16.0512,-999,61.0562,1.6615,1.4788,-999,-999,129.1837,329.934
16.3918,-999,59.5816,1.6694,1.4803,-999,-999,128.6607,325.5629
16.7797,-999,56.8306,1.675,1.4821,-999,-999,128.5168,322.3663
17.9902,-999,57.0122,1.6862,1.4968,-999,-999,128.768,321.4758
18.3711,-999,59.9564,1.6987,1.5151,-999,-999,129.2192,323.0021
18.5449,-999,58.7712,1.6939,1.5168,-999,-999,129.5529,325.7532
18.1014,-999,56.1348,1.68,1.5133,-999,-999,129.4661,327.7983
16.8526,-999,56.9243,1.6803,1.4927,-999,-999,129.0118,327.2775
16.2269,-999,59.6102,1.702,1.4603,-999,-999,128.45,324.5112
16.2009,-999,58.1038,1.7357,1.4854,-999,-999,127.9432,321.0898
16.3207,-999,54.6143,1.7442,1.5104,-999,-999,127.6186,317.9909
16.1508,-999,54.0218,1.7272,1.5068,-999,-999,127.5117,315.9976
16.0268,-999,53.7663,1.7141,1.4989,-999,-999,127.5749,315.3387
16.0702,-999,57.5485,1.7169,1.4851,-999,-999,127.6709,315.7245
16.2389,-999,61.0174,1.7168,1.4734,-999,-999,127.6653,316.3138
16.2136,-999,59.7792,1.7089,1.4647,-999,-999,127.6252,316.2807
15.7924,-999,60.1905,1.7096,1.4585,-999,-999,127.6658,316.0336
15.6067,-999,62.0526,1.7637,1.4223,-999,-999,127.8091,316.2786
14.7369,-999,60.6153,1.7451,1.4306,-999,-999,128.0011,317.1516
15.3443,-999,59.9093,1.8198,1.4387,-999,-999,128.1602,318.3259
15.6144,-999,59.8669,1.8212,1.4711,-999,-999,128.1934,319.3023
15.8093,-999,61.1235,1.9734,1.4849,-999,-999,128.0843,319.5093
16.5278,-999,59.7807,2.1237,1.5171,-999,-999,127.8797,318.845
17.1625,-999,59.8883,2.0695,1.7072,-999,-999,127.6487,317.5967
16.8275,-999,63.3989,2.0524,1.7717,-999,-999,127.5024,316.1818
15.6738,-999,60.8485,2.0257,1.7877,-999,-999,127.4549,315.2844
15.7027,-999,56.3743,1.9352,1.7035,-999,-999,127.4694,314.9919
15.7691,0.567,54.9802,1.8145,1.5336,-999,-999,127.5469,315.079
15.3218,0.5462,58.8963,1.8484,1.4777,-999,-999,127.8066,315.5471
15.9958,0.4882,61.382,2.0837,1.624,-999,-999,128.3461,317.1262
15.5578,0.4769,61.6892,2.2196,1.6769,-999,-999,129.147,320.4162
15.3864,0.4785,60.2923,2.1374,1.5669,-999,-999,129.9508,325.3026
15.2862,0.4546,61.5341,2.0153,1.4755,-999,-999,130.4036,330.2019
14.4478,0.4482,61.4715,1.999,1.5434,-999,-999,130.4292,332.9681
14.0413,0.4712,59.2677,2.051,1.6636,-999,-999,130.0713,333.1328
14.6299,0.4952,58.8783,2.0857,1.6645,-999,-999,129.4043,330.9666
15.4076,0.5098,60.4081,2.1252,1.6154,-999,-999,128.5613,326.9165
15.2752,0.5118,59.4943,2.1605,1.6512,-999,-999,127.7635,321.7734
14.6365,0.5002,59.8999,2.0813,1.8379,-999,-999,127.0894,316.8957
15.0637,0.4809,60.3514,1.963,2.0618,-999,-999,126.5377,312.7671
15.4323,0.4987,57.5887,1.9602,2.0755,27.7919,-999,126.1286,309.3816
14.8824,0.5173,57.1903,1.9826,1.9726,27.9432,2.351,125.9611,306.8676
14.957,0.4966,63.1593,2.0472,1.6373,28.1064,2.4055,125.9726,305.8347
14.6341,0.4433,64.5217,2.0464,1.4866,26.5968,2.4579,125.8528,305.9089
14.2318,0.4309,63.0144,2.0054,1.4613,19.5635,2.4219,125.7362,305.1737
14.0163,0.4469,60.8421,1.9533,1.4438,9.8556,2.3138,125.9774,304.4476
13.6321,0.4633,58.7762,1.8688,1.4327,6.6753,2.1849,126.5374,305.9166
13.4571,0.4821,61.1278,1.7827,1.3871,6.669,2.1394,127.0895,309.354
13.4091,0.4821,62.9978,1.7049,1.3211,6.5535,2.137,127.4648,312.7448
13.2954,0.4689,64.6493,1.6703,1.3012,6.6136,2.1395,127.6743,315.0485
13.284,0.4865,65.5135,1.6453,1.2897,6.6984,2.1377,127.7576,316.332
13.2074,0.5046,64.0752,1.6141,1.2786,6.6727,2.1378,127.7952,316.843
13.1461,0.5187,65.2004,1.6325,1.2729,6.7969,2.138,127.8295,317.0731
13.1382,0.5189,62.2506,1.6316,1.272,6.9127,2.1346,127.845,317.2829
13.1236,0.527,60.888,1.6156,1.2747,6.9043,2.1333,127.7729,317.38
13.0381,0.4835,61.1003,1.6111,1.2691,6.7553,2.1335,127.5189,316.9445
12.9958,0.4391,63.5785,1.7122,1.3476,6.6467,2.1333,127.1364,315.393
12.9509,0.4176,65.4072,1.5414,1.2826,6.4179,2.132,126.7274,313.0513
12.888,0.4218,65.0327,1.4889,1.29,6.4987,2.1253,126.3624,310.5463
12.8458,0.4507,65.2377,1.4801,1.2955,7.5999,2.1184,125.9853,308.3085
12.8227,0.4404,64.7471,1.4829,1.298,8.9588,2.1208,125.4707,305.9981
12.7947,0.4415,61.9317,1.4809,1.298,9.5498,2.1245,125.0166,302.8353
12.7048,0.4759,59.4657,1.4807,1.2968,9.0081,2.1177,124.7731,300.0375
12.7245,0.4965,57.9696,1.4889,1.2835,8.2102,2.1074,124.7578,298.5319
12.6875,0.4746,56.6853,1.4956,1.2721,8.177,2.1033,124.7926,298.4351
12.6102,0.4277,57.7923,1.4976,1.269,8.7772,2.1098,124.7073,298.6531
12.5582,0.4191,58.8948,1.4925,1.2772,9.5185,2.1205,124.6354,298.1271
12.5263,0.4448,56.9256,1.4676,1.2971,10.1713,2.1292,124.8967,297.6738
12.3965,0.4561,55.9911,1.4345,1.2961,9.5231,2.1217,125.6561,299.2643
12.2864,0.4396,59.6147,1.4262,1.2923,7.9264,2.1228,126.5547,303.9279
12.2202,0.4,60.4603,1.4244,1.2944,7.0419,2.142,126.9953,309.4594
12.153,0.3685,60.0733,1.428,1.2922,7.0421,2.1519,126.8085,312.1816
12.1522,0.3871,57.2571,1.4267,1.2866,6.6338,2.1547,126.2741,311.0481
12.1345,0.4397,56.9159,1.4303,1.2608,6.4124,2.1631,125.7989,307.7689
12.035,0.4491,56.6784,1.4581,1.2499,6.7299,2.1651,125.4882,304.8463
12.0261,0.4301,55.8793,1.4846,1.2714,7.1262,2.1592,125.2386,302.9351
12.008,0.4115,57.396,1.4997,1.314,7.1984,2.1635,124.8623,301.4072
11.9861,0.3842,55.6036,1.5058,1.3677,7.5375,2.1969,124.0998,299.1058
11.9118,0.3998,50.4925,1.4905,1.428,8.4429,2.2393,122.7119,294.4297
11.8397,0.491,48.1226,1.5042,1.4438,9.9752,2.2643,120.8324,285.8629
11.7685,0.5646,44.4152,1.5241,1.3788,11.4374,2.2632,119.0983,274.1812
11.7525,0.5289,42.5178,1.5359,1.3697,9.9992,2.2113,118.2933,263.337
11.7706,0.4826,47.5969,2.1697,1.692,6.8772,2.1706,118.665,258.2534
11.7665,0.477,53.409,1.3617,1.4337,5.6673,2.1756,120.1377,260.5363
11.7395,0.462,53.5836,1.3091,1.3892,5.5845,2.1743,122.2446,269.6882
11.7276,0.4496,54.5189,1.3589,1.3551,5.3454,2.1687,124.2861,282.7728
11.7084,0.4547,53.2812,1.4602,1.3399,5.2819,2.1669,125.9754,295.4284
11.6762,0.4512,53.3918,1.4544,1.3611,5.4166,2.1497,127.1889,305.8406
11.64,0.4413,55.8159,1.3515,1.4445,5.9254,2.1246,127.7228,313.3255
11.6321,0.4537,55.9192,1.3437,1.4474,5.7903,2.1072,127.5342,316.6334
11.6031,0.4613,55.9129,1.3351,1.4446,5.4733,2.1151,126.7684,315.5073
11.579,0.4481,57.3322,1.3229,1.4116,5.7986,2.128,125.8356,310.8256
11.576,0.4083,59.4444,1.3402,1.3608,6.7095,2.124,125.1935,305.0864
11.5702,0.4192,60.1107,1.354,1.3448,6.8424,2.1176,124.8961,301.129
11.5642,0.4446,61.7528,1.3698,1.3473,6.4793,2.1111,124.772,299.2929
11.5297,0.4178,60.9549,1.3904,1.3472,6.5928,2.0995,124.7062,298.5277
11.5339,0.41,58.0621,1.3905,1.3386,6.9467,2.1057,124.6681,298.121
11.5471,0.4386,56.6292,1.3668,1.3269,6.9408,2.1212,124.6596,297.8852
11.5531,0.4424,57.91,1.3484,1.3262,6.1784,2.1225,124.679,297.8309
11.5481,0.4297,58.2195,1.3465,1.3444,5.8287,2.1076,124.6923,297.9507
11.5116,0.4414,58.3863,1.3334,1.3938,5.731,2.1033,124.6635,298.0349
11.544,0.4588,63.4143,1.3342,1.3995,5.5064,2.1005,124.6288,297.858
11.5531,0.451,66.6895,1.3203,1.3983,5.3632,2.0913,124.7291,297.6374
11.537,0.4238,63.9903,1.3041,1.3836,5.4019,2.09,125.11,298.2421
11.5442,0.4148,63.245,1.2886,1.3849,5.559,2.0926,125.7056,300.5735
11.5277,0.4438,61.1824,1.2823,1.3921,5.967,2.092,126.1795,304.2343
11.5451,0.4918,59.9272,1.2847,1.3937,5.9932,2.0951,126.3009,307.1661
11.5302,0.4919,61.9808,1.2989,1.3927,5.9189,2.1048,126.2105,307.9251
11.5371,0.4682,61.4199,1.32,1.383,6.1528,2.1235,125.9849,307.3756
11.545,0.435,60.7846,1.3208,1.3773,6.2163,2.1252,125.7178,305.9918
11.5408,0.4502,61.6894,1.2961,1.377,6.0021,2.1084,125.3515,304.3546
11.5793,0.4691,59.524,1.2875,1.3686,5.6547,2.1264,125.0458,302.1002
11.5873,0.5138,62.0682,1.2805,1.3703,5.9824,2.1876,124.8002,300.2203
11.5921,0.527,60.6957,1.275,1.3732,7.2261,2.2127,124.5793,298.7108
11.6234,0.4533,56.1495,1.2857,1.3678,8.4559,2.2069,124.4159,297.3481
11.6683,0.4526,59.2013,1.3,1.361,8.3214,2.1979,124.3394,296.3369
11.6893,0.4731,57.9258,1.2873,1.3517,7.1821,2.1953,124.3455,295.86
11.7295,0.4555,57.7752,1.2762,1.3434,6.8699,2.1704,124.3541,295.8975
11.7423,0.4893,59.9084,1.2838,1.3639,6.9291,2.1343,124.3582,295.9514
11.7694,0.5174,58.0434,1.2999,1.3685,6.5525,2.1112,124.4745,295.9719
11.8167,0.4718,55.4797,1.2783,1.3301,5.9932,2.1158,124.8901,296.6735
11.8316,0.4681,53.7257,1.2708,1.3494,5.9015,2.1386,125.6852,299.2109
11.8196,0.4951,57.0403,1.2823,1.3579,6.6814,2.1525,126.7184,304.0814
11.8196,0.4849,60.0624,1.3045,1.355,9.1281,2.16,127.6275,310.4257
11.8044,0.4687,58.7268,1.3088,1.353,12.1827,2.1881,128.2506,316.0209
11.8096,0.5035,55.7274,1.2879,1.3485,11.1965,2.1707,128.5678,319.84
11.8146,0.5644,56.826,1.272,1.3279,7.5788,2.1335,128.6577,321.7889
11.8256,0.4943,59.8578,1.2409,1.3016,5.8769,2.1058,128.5419,322.3448
11.8256,0.4574,61.8268,1.2176,1.2996,5.7713,2.1003,128.2542,321.6452
11.8196,0.4591,63.5591,1.2481,1.3013,6.0203,2.1179,127.876,319.8919
11.8186,0.4595,61.2365,1.24,1.3144,6.1063,2.1554,127.4989,317.5829
11.8146,0.5099,58.4832,1.2263,1.3205,7.1778,2.1843,127.1824,315.2777
11.8126,0.5854,61.6438,1.2083,1.3195,8.2289,2.1834,126.9349,313.3368
11.8167,0.5826,61.5172,1.1979,1.3181,7.7772,2.1607,126.7861,311.8149
11.8176,0.5077,57.396,1.195,1.3076,7.501,2.1487,126.763,310.8968
11.8216,0.425,58.9094,1.2105,1.2499,6.7233,2.1351,126.5282,310.7645
11.8266,0.4186,62.8254,1.2375,1.1782,6.0483,2.1286,126.0462,309.3357
11.8347,0.4425,60.8615,1.2352,1.1862,5.7767,2.1122,125.5514,306.3781
11.8336,0.4571,61.0155,1.2269,1.2357,5.5506,2.0932,125.1109,303.3339
11.8377,0.4818,60.3368,1.2451,1.2716,5.3796,2.0717,124.6398,300.6326
11.8346,0.4494,57.9054,1.2706,1.2997,5.933,2.0587,124.1433,297.7374
11.8306,0.4102,57.8478,1.269,1.3617,6.5421,2.0542,123.7546,294.6769
11.8287,0.4047,56.3615,1.245,1.4427,6.8484,2.0612,123.5547,292.2643
11.8206,0.4167,57.8175,1.2442,1.4636,6.7346,2.0869,123.5039,291.024
11.8397,0.442,60.4428,1.2552,1.4191,6.7058,2.1083,123.5901,290.7025
11.8488,0.4419,61.5368,1.2691,1.388,6.2981,2.1009,123.8299,291.2268
11.8528,0.4307,61.4251,1.3137,1.3729,5.7329,2.1043,124.1752,292.7023
11.877,0.4307,58.9516,1.3464,1.3723,6.0492,2.112,124.5168,294.8311
11.8819,0.4466,58.2114,1.3258,1.374,6.3568,2.1201,124.7823,296.9374
11.8818,0.4233,62.0263,1.2984,1.3671,5.4978,2.1292,124.9712,298.5743
11.8697,0.44,63.7123,1.2902,1.372,4.883,2.127,125.0901,299.743
11.8878,0.4867,64.6096,1.2901,1.3772,5.0191,2.1127,125.0664,300.4818
11.8877,0.507,62.0923,1.2896,1.3767,5.2391,2.1056,124.8916,300.3438
11.8957,0.5466,59.0957,1.2865,1.3728,5.3713,2.1117,124.7528,299.2675
11.9099,0.5301,60.1799,1.2792,1.3552,5.2932,2.1221,124.8412,298.4005
11.9018,0.5164,62.2133,1.2671,1.3316,5.4348,2.1323,125.1415,298.9362
11.917,0.4707,63.132,1.2587,1.3213,5.6854,2.1201,125.4008,300.7881
11.8798,0.4668,62.458,1.2598,1.3208,5.3423,2.1105,125.4169,302.3928
11.7644,0.4598,64.4161,1.2629,1.3228,5.0748,2.113,125.5323,302.4872
11.7233,0.4377,64.8275,1.2654,1.3129,5.2279,2.1167,125.9091,303.1846
11.7275,0.4485,64.1472,1.2664,1.2972,5.2728,2.1245,126.2674,305.5033
11.7325,0.4181,61.8363,1.2619,1.295,5.0415,2.1233,126.1934,307.7173
11.7325,0.4127,59.1167,1.2488,1.2943,4.9133,2.1177,125.8873,307.274
11.7325,0.4618,58.4749,1.2391,1.2887,4.7643,2.1099,125.9922,305.3788
11.7335,0.4497,59.654,1.2548,1.2878,4.738,2.113,126.5709,306.0013
11.7325,0.4457,61.159,1.2634,1.29,4.7198,2.1139,127.1088,309.5541
11.7376,0.484,60.2762,1.2615,1.297,4.8096,2.1065,127.3238,312.8635
11.7364,0.5197,60.017,1.3288,1.3126,4.6673,2.1075,127.1686,314.194
11.7285,0.447,57.2773,1.3942,1.3296,4.7773,2.1107,126.6451,313.2597
11.6762,0.3815,56.6342,1.3815,1.3444,4.9574,2.1018,125.8697,310.0596
11.6724,0.4099,58.0373,1.3551,1.3042,5.2584,2.0937,125.0966,305.3049
11.6471,0.4458,57.4582,1.3395,1.2786,5.3514,2.084,124.3819,300.5565
11.6372,0.4024,58.66,1.3322,1.2793,5.2991,2.0823,123.7553,296.1522
11.6253,0.3973,57.9451,1.3336,1.2756,5.318,2.0913,123.2327,292.2848
11.6282,0.4482,57.9238,1.3314,1.2827,5.2594,2.0984,122.8627,289.0485
11.6081,0.509,56.9478,1.3047,1.3481,5.3206,2.0966,122.6936,286.7564
11.6171,0.5153,52.4329,1.2942,1.3692,5.5518,2.0955,122.68,285.6984
11.6,0.5035,53.0771,1.2655,1.3283,5.7601,2.1029,122.7317,285.6107
11.6223,0.4719,51.3745,1.239,1.2998,5.7409,2.1135,122.8667,285.9258
11.6071,0.4486,48.8991,1.2858,1.2394,5.3881,2.1229,123.1761,286.7517
11.6344,0.3956,48.6999,1.2968,1.2306,5.3085,2.1333,123.7055,288.6534
11.6342,0.425,53.8463,1.2731,1.2621,5.9827,2.138,124.4913,291.9118
11.6321,0.4368,60.5265,1.2526,1.255,6.5821,2.1404,125.5048,296.7486
11.6249,0.4507,59.8362,1.2055,1.1585,6.4396,2.1438,126.4671,302.9738
11.6342,0.4615,54.9133,1.2035,1.1542,6.4288,2.1463,126.9077,308.9104
11.6011,0.4726,54.5757,1.2009,1.149,6.2648,2.1422,126.6681,311.6489
11.5892,0.4804,57.8146,1.1979,1.1447,5.8402,2.132,126.0164,310.1973
11.577,0.4612,57.9628,1.1948,1.1414,6.016,2.1313,125.4521,306.1943
11.577,0.4308,58.914,1.1918,1.1379,5.4322,2.1225,125.1499,302.718
11.5731,0.3996,59.7476,1.1892,1.1339,5.3735,2.1195,125.1436,300.8477
11.5651,0.4034,57.6916,1.1874,1.1306,5.644,2.1295,125.3672,300.8011
11.5369,0.433,53.4438,1.1866,1.1299,5.3914,2.1451,125.541,302.181
11.5188,0.4601,52.4087,1.1868,1.1318,5.74,2.1314,125.3145,303.2659
